LNG,Palabra,Ingles,Espanol,Bibliographic_file_id,Pagina,<-Traducida por capturista,A.F.,Audio,Prestador,Fecha,Estructura,Lengua Original
quechan (yuma),vi•yá•k,here he goes,aquí va,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-30,FRASE,here he goes
quechan (yuma),avá•m,"he arrives, and","él llega, y",264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,"he arrives, and"
quechan (yuma),akyá•m,he shoots,él dispara,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he shoots
quechan (yuma),alyá•ptək,he threw it down,él lo tiró hacia abajo,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he threw it down
quechan (yuma),i•tóny,the belly,la barriga,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,the belly
quechan (yuma),a•dápk,he cuts,él corta,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he cuts
quechan (yuma),adóšk,he carries on his back,él lleva en su espalda,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he carries on his back
quechan (yuma),vi•dí•tk,here he comes,ahí viene,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,here he comes
quechan (yuma),kamí•m,he orings,los origenes,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he orings
quechan (yuma),"ka""wícəm",with what?,"¿con que? ",264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,with what?
quechan (yuma),ka•wémək,how does he?,¿cómo lo hace?,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,how does he?
quechan (yuma),awíyum,he might do,él podría hacer,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he might do
quechan (yuma),ʔaví•,rock,roca,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,rock
quechan (yuma),tacérək,he chips,él corta,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he chips
quechan (yuma),nyamakwíck,there with the cuts,"ahí con los cortes ",264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,there with the cuts
quechan (yuma),vu•nó•k,he continues,él continúa,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he continues
quechan (yuma),a•ví•rta,he finished,él terminó,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he finished
quechan (yuma),taškyén,cookpot,"olla ",264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,cookpot
quechan (yuma),ʔaxá,water,agua,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,water
quechan (yuma),alywí•m,"he pours into, and","él se vierte en, y",264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,"he pours into, and"
quechan (yuma),alytatná•k,he puts them into,él los pone en,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he puts them into
quechan (yuma),a•taxwínyəm,"he kindles fire, and","él enciende fuego, y",264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,"he kindles fire, and"
quechan (yuma),nya•mátʔaš,now it was ready,ahora estaba listo,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,now it was ready
quechan (yuma),ka•wíc,what?,¿qué?,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,what?
quechan (yuma),ʔacaváwk,I lay down,yo me acuesto,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,I lay down
quechan (yuma),ʔaeó•cú•m ʔ,might we eat?,¿Podríamos comer?,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,might we eat?
quechan (yuma),ʔi•sáv,arrowed,flechado,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,arrowed
quechan (yuma),arúv,dry,seco,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,dry
quechan (yuma),xalykwá•k,he hunts,él caza,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he hunts
quechan (yuma),cu•céc,spreading,esparciendo,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,spreading
quechan (yuma),nyi•caváwk,he lays down there,él se acuesta ahí,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he lays down there
quechan (yuma),nya•katé•kək,now move higher,ahora muevete más arriba,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,now move higher
quechan (yuma),nyi•dáwk,there they dwell,allí moran,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,there they dwell
quechan (yuma),asó•ck,they eat (meat),ellos comen (carne),264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,they eat (meat)
quechan (yuma),ʔu•xayí,oh!,¡oh!,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,oh!
quechan (yuma),ʔi•wá•nyc,my heart,mi corazón,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,my heart
quechan (yuma),ʔaxóṭ,good,bueno,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,good
quechan (yuma),nyacašá•k,bones,huesos,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,bones
quechan (yuma),alytápət,throwing away,tirando,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,throwing away
quechan (yuma),vanya•dáwk,as they dwell here,como ellos habitan aqui,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,as they dwell here
quechan (yuma),alynyu•dúcətək,they were thinking,ellos estaban pensando,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,they were thinking
quechan (yuma),adútya,he did,él hizo,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he did
quechan (yuma),ʔašúc,my younger brother,mi hermano menor,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,my younger brother
quechan (yuma),alynyamayémək,he goes away through there,él se va por ahí,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he goes away through there
quechan (yuma),vi•yá•təm,"here he went, and","aquí fue, y",264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,"here he went, and"
quechan (yuma),makyík,where?,¿dónde?,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,where?
quechan (yuma),ka•dómú•m,how would he do?,¿cómo lo haría?,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,how would he do?
quechan (yuma),vi•dáwk ʔ,they dwell here,ellos habitan aqui,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,they dwell here
quechan (yuma),viʔavák,I dwell here,yo habito aquí,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,I dwell here
quechan (yuma),ʔadútya,I do,hago,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,I do
quechan (yuma),kamawétk,what do you do?,tú qué haces,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,what do you do?
quechan (yuma),mawí•kas,"you do it, but","tú lo haces, pero",264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,"you do it, but"
quechan (yuma),maqásely,you would call him,tú lo llamarías,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,you would call him
quechan (yuma),ʔa•lyaʔétka,I think,yo pienso,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,I think
quechan (yuma),ʔaxóṭk,it is good,"es bueno ",264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,it is good
quechan (yuma),ʔaqwá•q,deer,ciervo,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,deer
quechan (yuma),ašáy,its fat,es gordo,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,its fat
quechan (yuma),aštú•m,he gathers,él reúne,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he gathers
quechan (yuma),apí•ck,he rolls up,se enrolla,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he rolls up
quechan (yuma),vadány,this,esto,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,this
quechan (yuma),u•cáw,he makes it like,él lo hace como,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he makes it like
quechan (yuma),tašáṭk,he places it upright,lo coloca en posición vertical,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he places it upright
quechan (yuma),ʔi•sáva,arrowed,flechado,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,arrowed
quechan (yuma),makórely,onto its top,en su parte superior,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,onto its top
quechan (yuma),nyama•wí•m,he wraps with it,él envuelve con eso,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he wraps with it
quechan (yuma),tašáṭ,placing upright,colocando en posición vertical,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,placing upright
quechan (yuma),vadác,this,esto,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,this
quechan (yuma),adóxas,"it will do, but","servirá, pero",264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,"it will do, but"
quechan (yuma),kwaxwí•vənyc,the odor,el olor,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,the odor
quechan (yuma),ʔanyá•,sun,sol,264,14,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,sun
quechan (yuma),capá•kəly,into its rising,en su ascenso,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,into its rising
quechan (yuma),ʔanyá•,sun,sol,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,sun
quechan (yuma),kwaxávsily,into its setting place there,en su lugar de establecimiento allí,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,into its setting place there
quechan (yuma),alyu•cadá•mtək,it stretched strands into,estiró hebras en,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,it stretched strands into
quechan (yuma),adútya,it did,lo hizo,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,it did
quechan (yuma),taškyén,cookpot,olla,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,cookpot
quechan (yuma),tamán,raising,levantamiento,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,raising
quechan (yuma),alyaxávək,he enters into,él entra en,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he enters into
quechan (yuma),alyvátk,he sat into,se sentó en,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he sat into
quechan (yuma),adútya,he did,él hizo,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he did
quechan (yuma),kaʔávek,listen,escucha,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,listen
quechan (yuma),avkavák,sit wherever,sientate donde sea,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,sit wherever
quechan (yuma),xatalwéc,coyote,coyote,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,coyote
quechan (yuma),xa•saʔíly,sea,mar,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,sea
quechan (yuma),a•ʔú•rvək,he goes alongside,él va al lado,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he goes alongside
quechan (yuma),si•yá•m,"there he goes, and","ahí va, y",264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,"there he goes, and"
quechan (yuma),kwaxwí•vənyc,the odor,el olor,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,the odor
quechan (yuma),avadíkəm,"where it lies, and","donde se encuentra, y",264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,"where it lies, and"
quechan (yuma),aʔávət,he hearining,él escuchando,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he hearining
quechan (yuma),aʔétas,"he said, but","él dijo, pero",264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,"he said, but"
quechan (yuma),nyama•mínyvək,he passes there by,él pasa por alli,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he passes there by
quechan (yuma),si•yá•tk,there he went,ahi se fue,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,there he went
quechan (yuma),ka•wíc,what?,¿qué?,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,PALABRA,what?
quechan (yuma),axwí•vəm,"it smells, and","huele, y",264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,"it smells, and"
quechan (yuma),ʔaʔávət,I hearining,yo escuchando,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,I hearining
quechan (yuma),ʔadót,I doing,yo haciendo,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,I doing
quechan (yuma),aʔét,he saying,él diciendo,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he saying
quechan (yuma),takavékvək,he returns,él regresa,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he returns
quechan (yuma),aʔávta,he heard,él escuchó,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he heard
quechan (yuma),nya•ʔávək,when he hears,cuando él escucha,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,when he hears
quechan (yuma),vi•vʔáwk,he stands here,él se para aquí,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-02,FRASE,he stands here
quechan (yuma),á•,ha!,ha!,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,ha!
quechan (yuma),ʔašu•páwtək,I know,yo sé,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,I know
quechan (yuma),ʔancénəc,my older brother,mi hermano mayor,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,my older brother
quechan (yuma),si•dáwta,there they dwell,"allí moran ",264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,there they dwell
quechan (yuma),ʔamáṭ,land,tierra,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,land
quechan (yuma),ʔanyá•vək,east,este,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,east
quechan (yuma),adáwtaʔa,there they dwell,allí moran,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,there they dwell
quechan (yuma),ʔadúwum,I might do,yo podría hacer,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,I might do
quechan (yuma),viʔavʔáwxa,I will stand here,yo me pararé aquí,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,I will stand here
quechan (yuma),aʔétk,he said,él dijo,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he said
quechan (yuma),matnamí•lta,he exerted himself,se esforzó,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he exerted himself
quechan (yuma),maṭkwi•šá,his shadow,"su sombra ",264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,his shadow
quechan (yuma),maṭnya•lxúyk,he transformed himself into,él se transformó en,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he transformed himself into
quechan (yuma),nyamadúck,there upon he did,allí lo hizo,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,there upon he did
quechan (yuma),u•vám,"where it dwelt, and","donde moraba, y",264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,"where it dwelt, and"
quechan (yuma),ayú•k,he sees,él ve,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he sees
quechan (yuma),vi•vʔáwta,here he stood,"aquí estaba parado ",264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,here he stood
quechan (yuma),ʔamáṭ,land,tierra,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,land
quechan (yuma),nyá•ny,that,ese,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,that
quechan (yuma),xatalwé,coyote,coyote,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,coyote
quechan (yuma),xa•saʔíly,sea,mar,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,sea
quechan (yuma),aʔétəm,"he said, and","él dijo, y",264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,"he said, and"
quechan (yuma),nyá•nya,that!,¡ese!,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,that!
quechan (yuma),nyá•nya,that!,¡ese!,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,that!
quechan (yuma),mu•vá•txa,you will remain,tú te quedarás,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,you will remain
quechan (yuma),ta•ná•x,lobster,langosta,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,lobster
quechan (yuma),macsá•k,you eat them,tú te los comes,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,you eat them
quechan (yuma),mu•vá•txa,you will remain,tú te quedarás,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,you will remain
quechan (yuma),nyá•si•mán,there he arising,allí se levanta,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,there he arising
quechan (yuma),vi•dí•k,here he comes,ahí viene,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,here he comes
quechan (yuma),ʔaví•m,mountain,montaña,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,mountain
quechan (yuma),nyamadí•k,thereby he comes,por eso viene,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,thereby he comes
quechan (yuma),avʔáwk,he stands,él se pone de pie,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he stands
quechan (yuma),ʔamáṭ,ground,suelo,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,ground
quechan (yuma),cadómkək,he piles up,él amontona,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he piles up
quechan (yuma),kaʔák,he kicks,él patea,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he kicks
quechan (yuma),maṭkwi•šá,his shadow,su sombra,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,his shadow
quechan (yuma),maṭnya•lxúyk,he transforms himself into,él se transforma en,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he transforms himself into
quechan (yuma),nyi•namák,there he leaves it,ahí lo deja,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,there he leaves it
quechan (yuma),ʔamáṭ,land,"tierra ",264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,land
quechan (yuma),nyá•va,this,esto,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,this
quechan (yuma),mu•vá•txa,you will remain,tú te quedarás,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,you will remain
quechan (yuma),xatalwé,coyote,coyote,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,coyote
quechan (yuma),ʔaví•lyu•vá•c,mountain remaining,montaña restante,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,mountain remaining
quechan (yuma),maʔáctəxa,they will say of you,ellos dirán de ti,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,they will say of you
quechan (yuma),aʔét,he saying,él diciendo,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he saying
quechan (yuma),nyi•namák,there he leaves it,ahí lo deja,264,15,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,there he leaves it
quechan (yuma),vi•dí•təntik,here he came again,aquí vino de nuevo,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,here he came again
quechan (yuma),adútya,he did,él hizo,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he did
quechan (yuma),šalyʔáynyi•vá•k,sand place he arrives,lugar de arena al que llega,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,sand place he arrives
quechan (yuma),adútya,he did,él hizo,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he did
quechan (yuma),avʔáwtəntik,he stood again,se paró de nuevo,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he stood again
quechan (yuma),adútya,he did,él hizo,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he did
quechan (yuma),maṭnamí•ltek,he exerted himself,"él se esforzó ",264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he exerted himself
quechan (yuma),ʔamát,ground,suelo,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,ground
quechan (yuma),kaʔák,he kicks,él patea,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he kicks
quechan (yuma),maṭkwi•šá,his shadow,"su sombra ",264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,his shadow
quechan (yuma),maṭnya•lxúyk,he transforms himself into,él se transforma en,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he transforms himself into
quechan (yuma),ʔamáṭ,land,tierra,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,land
quechan (yuma),nyá•va,this,esto,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,this
quechan (yuma),mu•vá•txa,you will remain,tú te quedarás,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,you will remain
quechan (yuma),xatalwé,coyote,coyote,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,coyote
quechan (yuma),šalyʔáyc,sand,arena,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,sand
quechan (yuma),aʔétxa,he will say,él dirá,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he will say
quechan (yuma),cawá•ny,dirt colored lizard,lagarto color tierra,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,dirt colored lizard
quechan (yuma),kwa•rí•š,striped lizard,lagarto rayado,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,striped lizard
quechan (yuma),matavérək,you phase,tu fase,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,you phase
quechan (yuma),nyá•ny,that,ese,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,that
quechan (yuma),mu•vá•txa,you will remain,tú te quedarás,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,you will remain
quechan (yuma),xatalwé,coyote,coyote,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,coyote
quechan (yuma),šalyʔáyc,sand,arena,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,sand
quechan (yuma),maʔátxa,he will say of you,él dirá de ti,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he will say of you
quechan (yuma),nyi•namák,there he leaves him,ahí lo deja,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,there he leaves him
quechan (yuma),vi•dí•t,here he comes,ahí viene,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,here he comes
quechan (yuma),ʔamáṭ,land,tierra,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,land
quechan (yuma),alycénək,he descends into,él desciende a,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,he descends into
quechan (yuma),ʔamáṭ,land,tierra,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,land
quechan (yuma),alynya•cénək,when he descends into,cuando él desciende a,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,when he descends into
quechan (yuma),maṭkwi•šány,his shadow,"su sombra ",264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,his shadow
quechan (yuma),maṭnya•lxúy,transforming himself into,transformándose en,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,transforming himself into
quechan (yuma),nyá•vi,here,aquí,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,here
quechan (yuma),mu•vá•tk,you remain,tú te quedas,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,you remain
quechan (yuma),nya•yú•,things,cosas,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,things
quechan (yuma),ʔaqwér,painted,pintado,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,painted
quechan (yuma),oamʔi•tó maṭu•qwés,cantaloupe,melón cantalupo,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,cantaloupe
quechan (yuma),mackací•ck,you steal,tú robas,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,FRASE,you steal
quechan (yuma),mák,away,lejos,264,16,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-12-08,PALABRA,away
